keyword,age_code,gender,period,ratio
실리프팅,4,m,2023-03-01,10.47917
실리프팅,4,m,2023-04-01,7.09807
실리프팅,4,m,2023-05-01,6.85176
실리프팅,4,m,2023-06-01,6.44872
실리프팅,4,m,2023-07-01,6.58307
실리프팅,4,m,2023-08-01,5.68741
실리프팅,4,m,2023-09-01,6.15763
실리프팅,4,m,2023-10-01,6.11285
실리프팅,4,m,2023-11-01,6.06806
실리프팅,4,m,2023-12-01,7.14285
실리프팅,4,m,2024-01-01,6.87416
실리프팅,4,m,2024-02-01,10.27765
실리프팅,4,m,2024-03-01,8.62068
실리프팅,4,m,2024-04-01,8.0609
실리프팅,4,m,2024-05-01,7.81459
실리프팅,4,m,2024-06-01,6.2248
실리프팅,4,m,2024-07-01,7.76981
실리프팅,4,m,2024-08-01,6.40394
실리프팅,4,m,2024-09-01,6.82937
실리프팅,4,m,2024-10-01,9.1133
실리프팅,4,m,2024-11-01,7.16524
실리프팅,4,m,2024-12-01,6.94133
실리프팅,4,m,2025-01-01,8.46394
실리프팅,4,m,2025-02-01,8.68786
실리프팅,4,m,2025-03-01,8.68786
실리프팅,4,m,2025-04-01,6.00089
실리프팅,4,m,2025-05-01,7.41155
실리프팅,4,m,2025-06-01,5.93372
실리프팅,4,m,2025-07-01,5.84415
실리프팅,4,m,2025-08-01,4.94849
실리프팅,4,m,2025-09-01,7.23242
실리프팅,4,m,2025-10-01,6.02328
실리프팅,4,m,2025-11-01,6.67263
실리프팅,4,m,2025-12-01,5.75459
실리프팅,5,all,2016-01-01,33.29977
실리프팅,5,all,2016-02-01,32.42105
실리프팅,5,all,2016-03-01,25.85812
실리프팅,5,all,2016-04-01,29.50114
실리프팅,5,all,2016-05-01,25.254
실리프팅,5,all,2016-06-01,23.66132
실리프팅,5,all,2016-07-01,22.94736
실리프팅,5,all,2016-08-01,23.07551
실리프팅,5,all,2016-09-01,21.71167
실리프팅,5,all,2016-10-01,22.84668
실리프팅,5,all,2016-11-01,28.98855
실리프팅,5,all,2016-12-01,100.0
실리프팅,5,all,2017-01-01,32.59496
실리프팅,5,all,2017-02-01,31.24942
실리프팅,5,all,2017-03-01,29.95881
실리프팅,5,all,2017-04-01,29.40961
실리프팅,5,all,2017-05-01,24.9794
실리프팅,5,all,2017-06-01,24.32951
실리프팅,5,all,2017-07-01,21.81235
실리프팅,5,all,2017-08-01,21.87643
실리프팅,5,all,2017-09-01,21.91304
실리프팅,5,all,2017-10-01,25.26315
실리프팅,5,all,2017-11-01,30.27917
실리프팅,5,all,2017-12-01,24.8421
실리프팅,5,all,2018-01-01,33.29061
실리프팅,5,all,2018-02-01,26.39816
실리프팅,5,all,2018-03-01,26.72768
실리프팅,5,all,2018-04-01,26.06864
실리프팅,5,all,2018-05-01,23.45995
실리프팅,5,all,2018-06-01,22.99313
실리프팅,5,all,2018-07-01,25.38215
실리프팅,5,all,2018-08-01,24.67734
실리프팅,5,all,2018-09-01,26.627
실리프팅,5,all,2018-10-01,29.254
실리프팅,5,all,2018-11-01,30.37986
실리프팅,5,all,2018-12-01,29.01601
실리프팅,5,all,2019-01-01,45.77574
실리프팅,5,all,2019-02-01,37.17162
실리프팅,5,all,2019-03-01,42.63615
실리프팅,5,all,2019-04-01,32.66819
실리프팅,5,all,2019-05-01,27.30434
실리프팅,5,all,2019-06-01,25.99542
실리프팅,5,all,2019-07-01,27.02974
실리프팅,5,all,2019-08-01,28.26544
실리프팅,5,all,2019-09-01,25.73913
실리프팅,5,all,2019-10-01,28.03661
실리프팅,5,all,2019-11-01,31.13043
실리프팅,5,all,2019-12-01,32.42105
실리프팅,5,all,2020-01-01,30.55377
실리프팅,5,all,2020-02-01,19.13958
실리프팅,5,all,2020-03-01,17.48283
실리프팅,5,all,2020-04-01,21.53775
실리프팅,5,all,2020-05-01,20.62242
실리프팅,5,all,2020-06-01,16.83295
실리프팅,5,all,2020-07-01,17.31807
실리프팅,5,all,2020-08-01,15.02974
실리프팅,5,all,2020-09-01,13.1167
실리프팅,5,all,2020-10-01,13.254
실리프팅,5,all,2020-11-01,13.92219
실리프팅,5,all,2020-12-01,14.27002
실리프팅,5,all,2021-01-01,16.22883
실리프팅,5,all,2021-02-01,13.19908
실리프팅,5,all,2021-03-01,14.37986
실리프팅,5,all,2021-04-01,13.3913
실리프팅,5,all,2021-05-01,12.49427
실리프팅,5,all,2021-06-01,12.39359
실리프팅,5,all,2021-07-01,13.5286
실리프팅,5,all,2021-08-01,12.97025
실리프팅,5,all,2021-09-01,12.32951
실리프팅,5,all,2021-10-01,11.70709
실리프팅,5,all,2021-11-01,13.58352
실리프팅,5,all,2021-12-01,12.62242
실리프팅,5,all,2022-01-01,14.22425
실리프팅,5,all,2022-02-01,12.58581
실리프팅,5,all,2022-03-01,15.12128
실리프팅,5,all,2022-04-01,14.57208
실리프팅,5,all,2022-05-01,15.4508
실리프팅,5,all,2022-06-01,15.50572
실리프팅,5,all,2022-07-01,14.32494
실리프팅,5,all,2022-08-01,14.45308
실리프팅,5,all,2022-09-01,14.15102
실리프팅,5,all,2022-10-01,19.25858
실리프팅,5,all,2022-11-01,24.41189
실리프팅,5,all,2022-12-01,21.87643
실리프팅,5,all,2023-01-01,26.04118
실리프팅,5,all,2023-02-01,28.8421
실리프팅,5,all,2023-03-01,29.254
실리프팅,5,all,2023-04-01,26.89244
실리프팅,5,all,2023-05-01,26.16018
실리프팅,5,all,2023-06-01,23.13043
실리프팅,5,all,2023-07-01,23.0572
실리프팅,5,all,2023-08-01,22.24256
실리프팅,5,all,2023-09-01,21.75743
실리프팅,5,all,2023-10-01,21.45537
실리프팅,5,all,2023-11-01,21.97711
실리프팅,5,all,2023-12-01,23.1762
실리프팅,5,all,2024-01-01,27.68878
실리프팅,5,all,2024-02-01,27.76201
실리프팅,5,all,2024-03-01,26.89244
실리프팅,5,all,2024-04-01,24.39359
실리프팅,5,all,2024-05-01,23.55148
실리프팅,5,all,2024-06-01,20.32951
실리프팅,5,all,2024-07-01,23.1945
실리프팅,5,all,2024-08-01,20.33867
실리프팅,5,all,2024-09-01,21.254
실리프팅,5,all,2024-10-01,25.07093
